artist,song,genre,rock,hiphop,country
lanco,high,country,4.376220258124223e-09,2.799170555943428e-21,0.9999999956237389
lanco,born_to_love_you,country,1.1399111838637898e-15,6.593614959828492e-47,1.0
lanco,hallelujah_nights,country,2.645032686418162e-18,1.692231718695197e-26,1.0
lanco,middle_of_the_night,country,6.605998899241187e-35,8.191915639866991e-66,1.0
lanco,so_long_i_do,country,8.572907718399897e-15,1.0348160673959493e-36,1.0
lanco,win_you_over,country,1.1994385927866846e-18,2.0548903567361645e-45,1.0
lanco,long_live_tonight,country,1.7640821137012565e-19,1.4687851521838576e-53,1.0
lanco,trouble_maker,country,1.8072800555824955e-18,3.0746496079619014e-15,1.0
lanco,greatest_love_story,country,3.474040827023092e-23,1.2110694629995716e-52,1.0
lanco,american_love_story,country,4.884594130377808e-22,1.1613268906436172e-51,1.0
lanco,we_do,country,2.0883868991929033e-20,4.232898897868356e-28,1.0
led-zeppelin,the_ocean,rock,1.682914194408265e-07,6.88434032068331e-20,0.9999998317084788
led-zeppelin,what_is_and_what_should_never_be,rock,0.00041310365342943383,9.528982510397632e-22,0.9995868963464728
led-zeppelin,bring_it_on_home,rock,2.865517793005994e-12,4.7333240294733805e-23,0.9999999999970441
led-zeppelin,bring_it_home,rock,5.2792407748248444e-14,7.992886904781076e-27,1.0
led-zeppelin,dazed_and_confused,rock,0.36009915587377767,1.9597424808874496e-18,0.6399008441261873
led-zeppelin,dancing_days,rock,1.6589060065793586e-05,4.612632626868362e-25,0.999983410939915
led-zeppelin,custard_pie,rock,8.254410669340676e-08,8.275124740944159e-15,0.9999999174558559
led-zeppelin,trampled_under_foot,rock,6.357360125133729e-23,0.9999995669150877,4.330847223521664e-07
led-zeppelin,gallows_pole,rock,0.9999997995583018,2.0040777549715191e-07,3.378457445810652e-11
led-zeppelin,heartbreaker,rock,1.7802319532423978e-05,1.3986069131908845e-21,0.9999821976805215
led-zeppelin,communication_breakdown,rock,0.9939546329069642,4.603980288280772e-14,0.006045367092991358
led-zeppelin,over_the_hills_and_far_away,rock,0.9999309151090325,1.9321181684350752e-18,6.908489100532955e-05
led-zeppelin,somethin_else,rock,3.2628577777910324e-11,2.5990280215782843e-14,0.9999999999672582
led-zeppelin,how_many_more_times,rock,0.00011629961884481691,6.984759393220925e-28,0.9998837003812282
led-zeppelin,the_song_remains_the_same,rock,0.9595657264224254,9.293686852103535e-12,0.040434273568323555
led-zeppelin,im_moving_on,rock,5.470905010944653e-06,4.7018564772011486e-17,0.9999945290949924
led-zeppelin,when_the_levee_breaks,rock,6.263850017780261e-07,3.5463662515012305e-30,0.9999993736150515
led-zeppelin,thank_you,rock,0.05861587932735974,6.748497220841332e-25,0.9413841206725629
led-zeppelin,i_cant_quit_you_baby__10869_playhouse_theatre,rock,0.9991179528484689,1.4736795422135976e-16,0.0008820471515094897
led-zeppelin,i_cant_quit_you_baby__10869_playhouse_theatre,rock,0.9991179528484689,1.4736795422135976e-16,0.0008820471515094897
led-zeppelin,achilles_last_stand,rock,0.9984248819295597,6.750942568475658e-37,0.0015751180703273981
led-zeppelin,rock_and_roll,rock,4.224512861249393e-05,4.2636071800550465e-38,0.9999577548714113
led-zeppelin,the_rover_2,rock,9.97741563464886e-08,1.3289403951017703e-32,0.9999999002259351
led-zeppelin,ramble_on,rock,2.0500843816071373e-07,1.783684631771056e-25,0.9999997949915024
led-zeppelin,living_loving_maid,rock,5.214852738085309e-12,6.599232094902289e-23,0.9999999999947704
led-zeppelin,celebration_day,rock,0.944292142829563,8.849158807203785e-24,0.05570785717047096
led-zeppelin,royal_orleans,rock,3.847746804278429e-07,3.3922877723262265e-21,0.9999996152253802
led-zeppelin,bonzos_montreux,rock,0.8945016567798202,0.05380039115705508,0.05169795206312468
led-zeppelin,darlene,rock,9.234728717475993e-09,1.8800612986358705e-27,0.9999999907652182
led-zeppelin,ozone_baby,rock,0.905391799320579,3.962919035896619e-12,0.09460820067549795
led-zeppelin,poor_tom,rock,1.7090103984904218e-05,4.511868749310384e-27,0.9999829098961254
led-zeppelin,wearing_and_tearing,rock,0.030253916757577683,8.889489936866474e-11,0.9697460831534636
led-zeppelin,no_quarter,rock,0.19939591013107036,1.5088918815299287e-13,0.8006040898686911
led-zeppelin,the_crunge,rock,3.56205914002462e-14,2.3364955367702907e-24,1.0
led-zeppelin,the_rain_song,rock,0.9820155802520019,1.6177986679874584e-19,0.01798441974801949
led-zeppelin,carouselambra,rock,1.0,6.232118945472176e-43,2.0801817110037283e-13
led-zeppelin,fool_in_the_rain,rock,1.0277824070528252e-06,2.316056553075793e-32,0.9999989722176276
led-zeppelin,hot_dog,rock,7.288169626998145e-20,2.164171951483013e-31,1.0
led-zeppelin,in_the_evening,rock,0.8391250070507446,5.305515136946499e-27,0.16087499294915628
led-zeppelin,moby_dick,rock,0.9958945608539469,0.002359449214337687,0.0017459899317127504
led-zeppelin,the_lemon_song,rock,3.327250460870541e-05,7.26521239367233e-20,0.9999667274954627
led-zeppelin,friends,rock,0.030075253061325385,2.1604648926353282e-16,0.9699247469387055
led-zeppelin,immigrant_song,rock,0.9999469525283406,3.6059082682626285e-20,5.304747155282807e-05
led-zeppelin,out_on_the_tiles,rock,0.5000313033039158,1.1018146616175212e-23,0.49996869669608546
led-zeppelin,thats_the_way,rock,0.0074924268363493465,3.220610519318225e-26,0.9925075731635505
led-zeppelin,black_dog,rock,0.9999993046265134,7.935779263630674e-21,6.953735538219608e-07
led-zeppelin,misty_mountain_hop,rock,0.9051497945092936,2.1670027534565365e-18,0.09485020549061329
led-zeppelin,the_battle_of_evermore,rock,0.995261807318583,2.4586761842169478e-36,0.004738192681408784
led-zeppelin,good_times_bad_times,rock,0.0011475630091676747,8.043632224597841e-23,0.9988524369907752
led-zeppelin,hush_little_baby,rock,0.013677666236248606,1.9953470575157626e-10,0.9863223335642421
led-zeppelin,lets_have_a_party,rock,0.07132437456025352,5.9007962037725e-07,0.9286750353601589
led-zeppelin,love_me_like_a_hurricane,rock,0.9572588449583795,3.4393689730134794e-09,0.042741151602265416
led-zeppelin,shaking_all_over,rock,0.6369686359758332,6.968204319996407e-08,0.3630312943421696
led-zeppelin,stand_by_me,rock,0.9999996088561912,4.402493111121254e-26,3.9114378298295474e-07
led-zeppelin,trampled_underfoot,rock,7.06854716260704e-05,0.0039548135795607585,0.995974500948795
led-zeppelin,what_is__what_should_never_be,rock,0.5840565161999819,5.4110481689347875e-15,0.41594348380004326
led-zeppelin,black_country_woman,rock,3.6278605797716835e-05,6.556525223991385e-24,0.9999637213941893
led-zeppelin,boogie_with_stu,rock,0.9999999998306066,2.0743795574073645e-15,1.6946289404241728e-10
led-zeppelin,houses_of_the_holy,rock,0.9885478329346691,1.6786111917787165e-19,0.011452167065271392
led-zeppelin,in_my_time_of_dying,rock,0.9993657862275819,3.339475405044172e-55,0.0006342137724847383
led-zeppelin,in_the_light,rock,0.8882179676318748,3.25389021245812e-38,0.11178203236807452
led-zeppelin,night_flight,rock,0.9020106194805858,6.025778630463689e-28,0.09798938051956083
led-zeppelin,sick_again,rock,0.9789240549117417,2.203892799011654e-20,0.02107594508826795
led-zeppelin,the_wanton_song,rock,0.8386008917291286,2.2865045058970843e-16,0.16139910827081852
led-zeppelin,candy_store_rock,rock,2.8412811393320993e-16,9.948567616755816e-25,1.0
led-zeppelin,tea_for_one,rock,6.129371183474689e-05,8.425788615156827e-28,0.9999387062882511
led-zeppelin,what_is_like_to_be_gay,rock,0.9784980277591705,1.4089399669447885e-22,0.02150197224078867
led-zeppelin,your_time_is_gonna_come,rock,0.3541300553359518,4.5179161704519683e-32,0.6458699446640171
led-zeppelin,tangerine,rock,0.9333838681921255,6.3765747505517815e-09,0.06661612543135373
led-zeppelin,nobodys_fault_but_mine,rock,0.004919633632182139,5.850820148498952e-10,0.9950803657827427
led-zeppelin,kashmir,rock,0.9668637030696989,4.5354286171629986e-30,0.033136296930335804
led-zeppelin,four_sticks,rock,0.00039651348651465455,1.1194392112530361e-17,0.9996034865134408
led-zeppelin,all_my_love,rock,0.9862828630255763,4.855749382881059e-44,0.013717136974472983
led-zeppelin,going_to_california,rock,0.00015004183838420904,4.424660940856687e-24,0.9998499581617081
led-zeppelin,the_girl_i_love,rock,2.2814999323051624e-10,9.799271331106523e-17,0.9999999997718305
led-zeppelin,baby_come_on_home,rock,4.043262798705477e-06,5.113156756454736e-47,0.9999959567371547
led-zeppelin,stairway_to_heaven,rock,1.2843090470177433e-06,1.0700678594013646e-43,0.9999987156910781
led-zeppelin,hey_hey_what_can_i_do,rock,2.6155090481055437e-18,1.54467669184754e-44,1.0
led-zeppelin,you_shook_me,rock,0.042897304967646564,3.4850251777376175e-11,0.9571026949975437
led-zeppelin,whole_lotta_love,rock,3.2152046186039093e-06,1.2182790655443657e-20,0.9999967847954241
led-zeppelin,for_your_life,rock,0.6995705221839371,1.141213959862977e-16,0.30042947781605345
lil-baby,my_dawg,hip-hop,4.982126884167638e-56,1.0,1.1853437023025278e-35
lil-baby,cash,hip-hop,5.249315907096377e-66,1.0,5.306733688003153e-51
lil-baby,never_needed_no_help,hip-hop,5.208227519746666e-65,1.0,1.9993785598160104e-40
lil-baby,fit_in,hip-hop,6.865850105435042e-71,1.0,8.430452630890523e-41
lil-baby,intro,hip-hop,8.077075188246163e-46,1.0,1.789866678832034e-30
lil-baby,my_drip,hip-hop,2.7472715563382036e-155,1.0,2.5402150720715555e-141
lil-baby,freestyle,hip-hop,1.355887248263078e-107,1.0,1.8087479150589584e-84
lil-baby,southside,hip-hop,4.094917879003649e-104,1.0,5.5910728745782874e-89
lil-baby,im_straight,hip-hop,2.3254588456733412e-85,1.0,5.1637680872876195e-61
lil-baby,to_the_top,hip-hop,7.840289446388163e-74,1.0,3.432566398181354e-47
lil-baby,spazz,hip-hop,1.7958339774822687e-63,1.0,3.1858770949078245e-41
lil-baby,leaked,hip-hop,1.6474277879819643e-142,1.0,4.660749888939814e-112
lil-pump,fiji,hip-hop,9.49367736778008e-36,1.0,7.705274105719464e-26
lil-pump,gucci_gang,hip-hop,1.3728684335646644e-151,1.0,2.3702500048117018e-157
lil-pump,molly,hip-hop,3.977940376534558e-62,1.0,2.505905014949714e-52
lil-pump,designer,hip-hop,3.474101807454608e-81,1.0,3.2412547536359733e-65
lil-pump,d_rose,hip-hop,1.416824173705044e-94,1.0,4.118261056625338e-91
lil-pump,drug_addicts,hip-hop,5.40398496811704e-66,1.0,4.4589220208564594e-57
lil-pump,lil_pump,hip-hop,3.6692080624161747e-103,1.0,9.564654155819606e-100
lil-pump,flex_like_ouu,hip-hop,1.4982746560666617e-26,1.0,5.410158936638891e-22
lil-pump,elementary,hip-hop,0.014936479398785228,0.00019568463542610323,0.9848678359657915
lil-pump,at_the_door,hip-hop,6.276593823485788e-44,1.0,4.682471828199865e-31
lil-pump,esskeetit,hip-hop,1.0473213948975476e-64,1.0,1.3966588114087622e-57
lil-pump,boss,hip-hop,2.2740326792703374e-85,1.0,5.64855365438372e-81
lil-pump,foreign,hip-hop,1.7204414936419092e-69,1.0,4.856703223062478e-69
lil-pump,crazy,hip-hop,2.4369343352532696e-105,1.0,1.1219451925965687e-108
lil-skies,signs_of_jealousy,hip-hop,7.058596186037206e-47,1.0,3.3408710702892417e-32
lil-skies,big_money,hip-hop,9.011607347137306e-83,1.0,5.2958633249615245e-65
lil-skies,boss_up,hip-hop,5.090617970561349e-90,1.0,5.1265970494442187e-82
lil-skies,welcome_to_the_rodeo,hip-hop,3.094164368245742e-89,1.0,1.0263558096206699e-69
lil-skies,world_rage,hip-hop,4.370615357950305e-62,1.0,1.1036827930653043e-46
lil-skies,tell_my_haters,hip-hop,1.7791980483237097e-41,1.0,6.0686143377459396e-30
lil-skies,kill4u,hip-hop,3.7465374862135315e-49,1.0,1.0108822109316593e-39
lil-skies,lust,hip-hop,8.156690739707952e-68,1.0,5.806660796497793e-49
lil-skies,tokyo,hip-hop,1.6344232011691384e-50,1.0,3.577778747923107e-44
lil-skies,cloudy_skies,hip-hop,2.5444433936513102e-24,0.9999990490923638,9.509074312476747e-07
lil-skies,fake,hip-hop,4.511605634108041e-26,1.0,8.518398942509554e-19
lil-skies,russel,hip-hop,2.2759580321980914e-98,1.0,7.635033960884821e-85
lil-skies,strictly_business,hip-hop,1.1535504418522226e-19,0.9999999786882656,2.1311589937420198e-08
lil-skies,always_lit,hip-hop,5.205851442690368e-49,1.0,8.88312452634905e-28
lil-skies,pop_star,hip-hop,1.1759675940213161e-29,1.0,4.5340928048326354e-14
lil-skies,garden,hip-hop,2.786836889868871e-21,1.0,2.3667636854771468e-20
lil-skies,palace,hip-hop,6.402752121027916e-162,1.0,1.544268699935595e-124
lil-skies,twentysixteen,hip-hop,3.878616050899619e-67,1.0,3.7328839587037887e-59
lil-skies,some_kind_of_love,hip-hop,3.573857379943893e-53,1.0,5.300830483573091e-31
lil-skies,lettuce_sandwich,hip-hop,5.1304305495980606e-67,1.0,1.7717708489860292e-53
lil-skies,the_clique,hip-hop,1.2764108674816201e-68,1.0,2.3643069149435727e-48
lil-skies,i_know,hip-hop,6.1806139059606746e-99,1.0,1.8072100351589263e-84
lil-uzi-vert,grab_the_wheel,hip-hop,7.383829364639031e-56,1.0,1.2176560346937162e-24
lil-uzi-vert,ronda_winners,hip-hop,3.0342296561213313e-68,1.0,7.367662422404394e-39
lil-uzi-vert,ps__qs,hip-hop,4.0076068195389815e-54,1.0,3.246948676257016e-23
lil-uzi-vert,do_what_i_want,hip-hop,8.63963449299917e-44,1.0,6.342677297095598e-42
lil-uzi-vert,i_can_drive,hip-hop,6.934111362848361e-49,1.0,4.9931618306047145e-27
lil-uzi-vert,team_rocket,hip-hop,1.2227994509962589e-45,1.0,6.481773781307154e-32
lil-uzi-vert,erase_your_social,hip-hop,1.9845867563469933e-60,1.0,2.1091798421301522e-42
lil-uzi-vert,original_uzi_4_of_us,hip-hop,1.2452730044313982e-130,1.0,6.717414313660139e-100
lil-uzi-vert,hi_roller,hip-hop,5.250133155679051e-60,1.0,4.026971199454328e-41
lil-uzi-vert,canadian_goose,hip-hop,3.0789904826591794e-57,1.0,1.2217883707322549e-43
lil-uzi-vert,baby_are_you_home,hip-hop,2.5383977067175103e-41,1.0,2.8519624867114e-15
lil-uzi-vert,you_was_right,hip-hop,1.3914720641262985e-59,1.0,1.6575190243016036e-38
lil-uzi-vert,youre_lost,hip-hop,1.1103363279811421e-56,1.0,1.642642400210638e-29
lil-uzi-vert,scott_and_ramona,hip-hop,7.343222053953739e-28,0.9999999978153937,2.184447623618014e-09
lil-uzi-vert,money_mitch,hip-hop,1.9963752095192326e-85,1.0,5.571774503479673e-59
lil-uzi-vert,boring_shit,hip-hop,1.583843209177285e-27,1.0,5.813323410228762e-14
lil-uzi-vert,ysl,hip-hop,8.173645411783458e-94,1.0,6.949624605123213e-75
lil-uzi-vert,the_way_life_goes,hip-hop,2.0200092896803732e-21,2.9875075439069424e-20,1.0
lil-uzi-vert,luv_scars_ko_1600,hip-hop,8.50328203735415e-52,1.0,1.83770826089123e-35
lil-uzi-vert,feelings_mutual,hip-hop,1.3929803938848342e-19,0.0018385782910501555,0.9981614217086905
lil-uzi-vert,how_to_talk,hip-hop,1.0172718844538722e-33,0.99998119167547,1.880832424041558e-05
lil-uzi-vert,7am,hip-hop,9.111032897189634e-56,1.0,3.652766863591858e-55
lil-uzi-vert,no_sleep_leak,hip-hop,7.037450426063866e-49,1.0,9.226444863875271e-22
lil-uzi-vert,all_my_chains,hip-hop,5.394332358385664e-88,1.0,4.941227336101112e-73
lil-uzi-vert,so_hit,hip-hop,1.3727248072854393e-184,1.0,3.7435751267570735e-177
lil-uzi-vert,444222,hip-hop,2.2551717983829966e-70,1.0,6.235247499945184e-46
lil-uzi-vert,pretty_mami,hip-hop,1.2359396543097099e-77,1.0,7.690211318575935e-42
lil-uzi-vert,dark_queen,hip-hop,1.1656640593883706e-45,1.0,4.454466432081336e-18
lil-uzi-vert,seven_million,hip-hop,4.268355711175283e-65,1.0,2.628844661971068e-57
lil-uzi-vert,pressure,hip-hop,1.4227847553917603e-35,1.0,4.0446977871347675e-34
lil-uzi-vert,of_course_we_ghetto_flowers,hip-hop,5.3017431397478055e-155,1.0,2.360845085192113e-115
lil-uzi-vert,for_real,hip-hop,2.0914701972203516e-71,1.0,6.031989964269161e-54
lil-uzi-vert,enemies,hip-hop,3.693340283510714e-119,1.0,2.591616994500084e-99
lil-uzi-vert,super_saiyan,hip-hop,7.671624874179988e-107,1.0,5.490740422809625e-102
lil-uzi-vert,sideline_watching,hip-hop,9.32850233188792e-75,1.0,4.58235868634288e-49
lil-uzi-vert,banned_from_tv,hip-hop,1.0732815021399597e-63,1.0,1.5470879630660393e-53
lil-uzi-vert,20_min,hip-hop,8.643576341426881e-54,0.9925695872701077,0.007430412729766687
lil-uzi-vert,right_now,hip-hop,2.6477867601583667e-58,1.0,5.300508054357557e-41
lil-uzi-vert,money_longer,hip-hop,3.8270381216980254e-69,1.0,2.0254185134910347e-43
lil-uzi-vert,skir_skirr,hip-hop,8.859482383468948e-90,1.0,4.2101575631824354e-68
lil-uzi-vert,diamonds_all_on_my_wrist,hip-hop,3.401382103120596e-109,1.0,1.7972779558379786e-95
lil-uzi-vert,malfunction,hip-hop,1.9790928082266494e-20,0.1404327731445542,0.8595672268554688
lil-uzi-vert,safe_house,hip-hop,2.5089832301333437e-83,1.0,4.4223881594439984e-76
lil-uzi-vert,sauce_it_up,hip-hop,3.783268828765432e-81,1.0,9.03215574833579e-52
lil-uzi-vert,grow_up,hip-hop,3.2441967345629624e-102,1.0,1.228001321844706e-38
lil-uzi-vert,two,hip-hop,4.516002377068751e-65,1.0,1.1749327459171116e-54
lil-uzi-vert,top,hip-hop,1.1846171920891989e-124,1.0,2.318409765629938e-132
lil-uzi-vert,early_20_rager,hip-hop,1.8078835656464735e-85,1.0,3.198298942183367e-68
lil-uzi-vert,paradise,hip-hop,3.841618635589469e-15,6.116501267488821e-06,0.9999938834988072
lil-uzi-vert,x,hip-hop,2.0340506242479156e-43,1.0,4.647919683709372e-34
lil-uzi-vert,loaded,hip-hop,8.571717829645207e-41,1.0,6.634996878502681e-43
lil-wayne,no_ceilings,hip-hop,4.9155729666663453e-57,1.0,4.523615581189898e-45
lil-wayne,thats_all_i_have,hip-hop,2.2490113644514267e-47,1.0,4.097272327742971e-35
lil-wayne,wayne_down_on_me,hip-hop,1.6625936329192796e-30,0.3335593804800895,0.6664406195198784
lil-wayne,we_be_steady_mobbin,hip-hop,9.400202806197729e-91,1.0,3.878684176509414e-89
lil-wayne,hit_the_lights,hip-hop,1.3744936644288687e-26,0.9165651038257826,0.08343489617410761
lil-wayne,dedication,hip-hop,1.9391082606702982e-100,1.0,3.302875809827523e-70
lil-wayne,day_dreamin,hip-hop,3.6761240193739e-45,1.0,2.20297449803605e-29
lil-wayne,aint_i,hip-hop,1.7947777976861397e-32,1.0,9.58834676636981e-28
lil-wayne,john,hip-hop,1.2471904031853837e-94,1.0,5.9691772298460535e-80
lil-wayne,i_can_take_your_girl,hip-hop,3.5200576299471276e-82,1.0,3.7890148584021946e-36
lil-wayne,i_dont_like_the_look_of_it,hip-hop,3.3789723979859843e-74,1.0,3.484827352529069e-55
lil-wayne,in_your_face_spit,hip-hop,1.5702254654373272e-54,1.0,2.804599224917353e-66
lil-wayne,if_i_die_today,hip-hop,1.3431148400316775e-117,1.0,1.5564437661082985e-101
lil-wayne,i_am_still,hip-hop,3.422640763520656e-05,0.1029003188090045,0.8970654547833355
lil-wayne,hustle_hard_remix,hip-hop,2.0714682133323833e-97,1.0,4.388726093863241e-59
lil-wayne,so_gone,hip-hop,1.591733222419465e-19,7.240070585055215e-06,0.9999927599295166
lil-wayne,my_reality,hip-hop,3.2425835919867622e-46,1.0,1.2325611143484745e-22
lil-wayne,dos__donts_of_young_money,hip-hop,8.513499853188636e-36,1.0,1.8760345641093902e-33
lil-wayne,bang_bang,hip-hop,7.414292253781195e-74,1.0,5.7083489576390725e-65
lil-wayne,good_girl_gone_bad,hip-hop,3.640023914665436e-17,1.1432279881687473e-13,0.9999999999997726
lil-wayne,pusha,hip-hop,4.209588001678694e-39,1.0,2.7148055518924115e-22
lil-wayne,money_in_my_pocket_remix,hip-hop,4.305908913362232e-170,1.0,1.1181043348536863e-129
lil-wayne,the_bandits_feat_lloyd,hip-hop,2.8791707544623746e-73,1.0,1.921336466087094e-56
lil-wayne,67,hip-hop,2.497599478243973e-97,1.0,5.709823707337404e-86
lil-wayne,grenade_remix,hip-hop,1.8390243808755504e-06,3.7929098229492486e-13,0.9999981609752097
lil-wayne,misunderstood,hip-hop,8.67406173123727e-34,1.0,1.5407426362791734e-17
lil-wayne,set_this_stage_on_fire,hip-hop,0.2694408452861181,0.08880649473148552,0.6417526599824022
lil-wayne,single,hip-hop,9.63872764662404e-82,1.0,6.873745403597635e-37
lil-wayne,that_aint_me,hip-hop,2.4730187018011845e-21,1.547837095674813e-15,1.0
lil-wayne,promise,hip-hop,2.4786586075709102e-17,7.208645704826182e-08,0.9999999279134525
lil-wayne,stuntin,hip-hop,3.828121802458797e-71,1.0,2.962334376445829e-55
lil-wayne,drop_it_like_its_hot,hip-hop,3.952312793297153e-295,1.0,1.6199952222389035e-126
lil-wayne,triggaman,hip-hop,5.420070947799522e-103,1.0,9.721745710681614e-86
lil-wayne,kisha,hip-hop,9.57194137400311e-64,1.0,1.4188324302685694e-25
lil-wayne,aint_worried_bout_shit,hip-hop,2.694932431837838e-134,1.0,2.200749434360994e-106
lil-wayne,im_not_human,hip-hop,1.4132337877224834e-41,1.0,3.2453097695412715e-23
lil-wayne,tailor_made,hip-hop,0.02344096410636264,0.7938079367131335,0.18275109918050803
lil-wayne,fireman_explicit_version,hip-hop,3.609360092857291e-32,0.9999997666200487,2.333801868811904e-07
lil-wayne,i_got_some_money_on_me,hip-hop,3.216826947506927e-165,1.0,1.961669550288332e-155
lil-wayne,hold_up,hip-hop,9.007339610206828e-96,1.0,7.108965734292544e-91
lil-wayne,back_on_my_grizzy,hip-hop,6.121838213590981e-111,1.0,8.49118586954612e-94
lil-wayne,dipset,hip-hop,1.1016830229268044e-75,1.0,5.6013055037362036e-70
lil-wayne,dont_stop_wont_stop,hip-hop,2.3625040257272432e-52,1.0,1.4111874356785133e-39
lil-wayne,get_high_rule_the_world,hip-hop,2.5427417389199996e-60,1.0,9.004554856628029e-39
lil-wayne,i_cant_feel_my_face,hip-hop,2.949195701145568e-113,1.0,3.119901719009178e-88
lil-wayne,president,hip-hop,4.318793806979159e-78,1.0,7.596146948440917e-58
lil-wayne,seat_down_low,hip-hop,7.825581396780812e-54,1.0,3.669344818215802e-42
lil-wayne,beef,hip-hop,1.0041479951027226e-90,1.0,7.401465940631416e-69
lil-wayne,fuck_wit_me_now,hip-hop,1.5494625899419842e-198,1.0,6.674825585580562e-200
lil-wayne,lets_go,hip-hop,3.1916216345639803e-113,1.0,1.2731759768768483e-89
lil-wayne,lil_one,hip-hop,4.580038609634854e-137,1.0,8.806640664230776e-104
lil-wayne,famous,hip-hop,4.460239182976669e-48,1.0,1.3493897436271254e-36
lil-wayne,i_like_dat,hip-hop,4.018682940785519e-46,1.0,1.09646600459655e-32
lil-wayne,im_the_man,hip-hop,5.72627124985645e-71,1.0,1.5819002066997495e-50
lil-wayne,nigga_wit_money,hip-hop,8.575537725678281e-60,1.0,1.096448805216367e-49
lil-wayne,hardball,hip-hop,5.8126284363669814e-39,1.0,4.0473628354998245e-15
lil-wayne,whatcha_wanna_do,hip-hop,2.1684456684067635e-136,1.0,7.358060474861837e-128
lil-wayne,high_beamin,hip-hop,4.605626886478731e-67,1.0,8.413497273811625e-42
lil-wayne,loud_pipes,hip-hop,2.863888465531318e-109,1.0,4.245097108199596e-68
lil-wayne,not_like_me,hip-hop,1.9994469088865614e-99,1.0,2.8024544248628604e-76
lil-wayne,respect_us,hip-hop,4.277001586968276e-69,1.0,2.7994838228372277e-53
lil-wayne,one_way_trip,hip-hop,1.0059160755427139e-12,0.9999989322160462,1.067783140051046e-06
lil-wayne,fuck_tha_world,hip-hop,9.438720587028408e-93,1.0,3.48290168829362e-63
lil-wayne,need_some_quiet_time,hip-hop,5.699352024037086e-38,5.715977262767349e-16,1.0
lil-wayne,colours,hip-hop,0.00012611007164060962,0.5437160609955621,0.4561578289328058
lil-wayne,break_up,hip-hop,1.5804030299353142e-61,1.0,6.073264540471489e-43
lil-wayne,off_the_docks,hip-hop,3.6007665934491007e-29,1.0,8.50735766033564e-20
lil-wayne,poke_her_face,hip-hop,1.813851163310317e-20,1.0,4.0450801824117876e-18
lil-wayne,bow_chicka_wow_wow_remix,hip-hop,8.988722759192072e-34,1.0,1.3698080569026712e-15
lil-wayne,you_want_war,hip-hop,4.204396738178852e-84,1.0,2.9826997199024413e-62
lil-wayne,novacane,hip-hop,8.937612256521957e-13,3.0352598706363755e-16,0.9999999999990905
lil-wayne,ask_dem_hoes,hip-hop,6.593369146547896e-157,1.0,3.961457109039559e-150
lil-wayne,with_you,hip-hop,2.6364342450805255e-41,0.999999043202027,9.56798057392857e-07
lil-wayne,girls_forever,hip-hop,1.3793340555600603e-29,1.0,1.6188921113508726e-17
lil-wayne,shes_a_ryder,hip-hop,1.1249169690944101e-35,1.0,2.707769203906916e-22
lil-wayne,6_foot_7_foot,hip-hop,3.2770692607488794e-108,1.0,1.6768641861599356e-90
lil-wayne,bill_gates,hip-hop,2.817566379460312e-85,1.0,4.0471447078258693e-75
lil-wayne,playing_with_fire,hip-hop,2.0686497620495128e-34,1.0,8.005322642183617e-29
lil-wayne,gonorrhea,hip-hop,1.2976368911389104e-108,1.0,3.0535388643223318e-87
lil-wayne,sweet_dreams,hip-hop,5.525873341325885e-25,0.9999999756519177,2.434798922381917e-08
lil-wayne,jump_jiggy,hip-hop,3.2621235538226575e-116,1.0,2.0652528836497234e-103
lil-wayne,rock_n_roll,hip-hop,2.3663144888848565e-09,4.1194302817199994e-13,0.9999999976332674
lil-wayne,what_else_is_there_to_do,hip-hop,2.4623095220164255e-22,1.0,1.5128361975934234e-20
lil-wayne,realized,hip-hop,2.95385538276792e-81,1.0,3.986162884258459e-62
lil-wayne,right_above_it,hip-hop,6.892305936654535e-62,1.0,3.2686195526639805e-46
lil-wayne,fuck_you,hip-hop,2.2785645058635542e-154,1.0,1.1033175851667902e-174
lil-wayne,popular,hip-hop,2.893177691177269e-51,1.0874832255710418e-12,0.9999999999990905
lil-wayne,welcome_back,hip-hop,0.02011647927182857,0.9788268522474403,0.0010566684807110577
lil-wayne,pom_pom,hip-hop,2.461498195982959e-74,1.0,7.031583919317364e-52
linkin-park,wretches_and_kings,rock,4.1350202992737716e-08,8.685653772605758e-24,0.9999999586498243
linkin-park,the_radiance,rock,0.9224667270396453,1.4418048552112012e-08,0.07753325854228718
acdc,dt,rock,0.6466570715459814,0.0654443213614677,0.28789860709255183
acdc,dt,rock,0.6466570715459814,0.0654443213614677,0.28789860709255183
linkin-park,1stp_klosr,rock,0.9671396914949192,1.0140969826891905e-35,0.032860308505225505
linkin-park,wthyou_chairman_hahn_ft_aceyalone,rock,7.301618792820942e-05,2.1595967043186672e-43,0.9999269838122844
linkin-park,krwling,rock,1.0,1.2327029030652708e-34,1.6856723676612385e-19
linkin-park,krwlng_mike_shinoda_ft_aaron_lewis,rock,1.0,3.371252246431202e-45,5.070592698950085e-24
linkin-park,crawlin,rock,1.0,4.3984224138798895e-28,1.5374842832715045e-17
linkin-park,cure_for_the_itch,rock,0.8706550427629586,0.0003458304130121387,0.12899912682403178
linkin-park,points_of_authority,rock,0.9999952855316396,2.5347197463898834e-50,4.714468243973502e-06
linkin-park,vertical_limit,rock,0.9999921019564622,4.641398284703876e-41,7.898043440579899e-06
